age,placement_id,the_date,house_id,farm_id,temperature_min,humidity_morning,daily_weight,daily_first_feed_intake,daily_second_feed_intake,daily_mortality,daily_loss,total_meds,birds_density,season_encoded
8,2306,2024-05-29,185,19,31.8,39.0,202.0,0.0,0.0,50.0,50.0,0.0,3820.4828125,4
9,2306,2024-05-30,185,19,31.8,39.0,237.0,0.0,0.0,60.0,60.0,0.0,4473.18984375,4
10,2306,2024-05-31,185,19,31.8,39.0,271.0,0.0,0.0,50.0,50.0,0.0,5102.21015625,4
11,2306,2024-06-01,185,19,29.5,50.0,309.0,0.0,0.0,65.0,65.0,12.0,5805.57890625,3
12,2306,2024-06-02,185,19,29.5,50.0,345.0,0.0,0.0,70.0,70.0,0.0,6464.4375,3
13,2306,2024-06-03,185,19,29.5,50.0,395.0,0.0,0.0,90.0,90.0,6.0,7379.7109375,3
14,2306,2024-06-04,185,19,29.5,50.0,435.0,0.0,0.0,80.0,80.0,0.0,8096.4375,3
15,2306,2024-06-05,185,19,29.5,50.0,482.0,0.0,0.0,50.0,50.0,15.0,8941.1,3
16,2306,2024-06-06,185,19,29.5,50.0,561.0,0.0,0.0,35.0,35.0,0.0,10384.6359375,3
17,2306,2024-06-07,185,19,29.5,50.0,624.0,0.0,0.0,25.0,25.0,0.0,11533.7625,3
18,2306,2024-06-08,185,19,29.5,50.0,657.0,0.0,0.0,30.0,30.0,0.0,12130.8890625,3
19,2306,2024-06-09,185,19,29.5,50.0,740.0,0.0,0.0,25.0,25.0,0.0,13646.0625,3
20,2306,2024-06-10,185,19,29.5,50.0,788.0,0.0,0.0,22.0,22.0,0.0,14515.821875,3
21,2306,2024-06-11,185,19,29.5,50.0,856.0,0.0,0.0,40.0,40.0,41.0,15753.74375,3
22,2306,2024-06-12,185,19,29.5,50.0,907.0,0.0,0.0,45.0,45.0,0.0,16663.99921875,3
23,2306,2024-06-13,185,19,29.5,50.0,25.0,0.0,0.0,999.0,999.0,0.0,458.4375,3
24,2306,2024-06-14,185,19,29.5,50.0,1075.0,0.0,0.0,45.0,45.0,0.0,18873.80859375,3
25,2306,2024-06-15,185,19,29.5,50.0,1159.0,0.0,0.0,35.0,35.0,0.0,20307.853125,3
26,2306,2024-06-16,185,19,29.5,50.0,1254.0,0.0,0.0,30.0,30.0,0.0,21938.1421875,3
27,2306,2024-06-17,185,19,29.5,50.0,1351.0,0.0,0.0,35.0,35.0,0.0,23603.44765625,3
28,2306,2024-06-18,185,19,29.5,50.0,1438.0,0.0,0.0,30.0,30.0,0.0,25084.1125,3
29,2306,2024-06-19,185,19,29.5,50.0,1555.0,0.0,0.0,35.0,35.0,0.0,27088.5859375,3
30,2306,2024-06-20,185,19,29.5,50.0,1648.0,0.0,0.0,60.0,60.0,0.0,28663.6125,3
0,2307,2024-05-22,177,19,31.8,39.0,40.0,0.0,0.0,0.0,0.0,0.0,840.625,4
1,2307,2024-05-23,177,19,31.8,39.0,50.0,0.0,0.0,100.0,100.0,0.0,1050.78125,4
2,2307,2024-05-24,177,19,31.8,39.0,70.0,0.0,0.0,102.0,102.0,0.0,1465.625,4
3,2307,2024-05-25,177,19,31.8,39.0,87.0,0.0,0.0,60.0,60.0,0.0,1814.6296875,4
4,2307,2024-05-26,177,19,31.8,39.0,100.0,0.0,0.0,75.0,75.0,6.0,2081.09375,4
5,2307,2024-05-27,177,19,31.8,39.0,120.0,0.0,0.0,65.0,65.0,0.0,2490.28125,4
6,2307,2024-05-28,177,19,31.8,39.0,140.0,0.0,0.0,41.0,41.0,0.0,2898.21875,4
7,2307,2024-05-29,177,19,31.8,39.0,160.0,0.0,0.0,60.0,60.0,0.0,3307.125,4
8,2307,2024-05-30,177,19,31.8,39.0,190.0,0.0,0.0,55.0,55.0,0.0,3918.3046875,4
9,2307,2024-05-31,177,19,31.8,39.0,220.0,0.0,0.0,65.0,65.0,0.0,4527.53125,4
10,2307,2024-06-01,177,19,29.5,50.0,265.0,0.0,0.0,35.0,120.0,0.0,5440.16015625,3
11,2307,2024-06-02,177,19,29.5,50.0,320.0,0.0,0.0,50.0,230.0,12.0,6539.25,3
12,2307,2024-06-03,177,19,29.5,50.0,340.0,0.0,0.0,170.0,170.0,0.0,6886.859375,3
13,2307,2024-06-04,177,19,29.5,50.0,380.0,0.0,0.0,30.0,95.0,6.0,7646.609375,3
14,2307,2024-06-05,177,19,29.5,50.0,420.0,0.0,0.0,40.0,40.0,0.0,8420.34375,3
15,2307,2024-06-06,177,19,29.5,50.0,480.0,0.0,0.0,35.0,35.0,0.0,9608.25,3
16,2307,2024-06-07,177,19,29.5,50.0,550.0,0.0,0.0,30.0,30.0,0.0,10994.4140625,3
17,2307,2024-06-08,177,19,29.5,50.0,610.0,0.0,0.0,30.0,30.0,0.0,12179.5078125,3
18,2307,2024-06-09,177,19,29.5,50.0,670.0,0.0,0.0,35.0,35.0,0.0,13361.7890625,3
19,2307,2024-06-10,177,19,29.5,50.0,725.0,0.0,0.0,40.0,40.0,0.0,14438.828125,3
20,2307,2024-06-11,177,19,29.5,50.0,790.0,0.0,0.0,30.0,30.0,56.0,15708.65625,3
21,2307,2024-06-12,177,19,29.5,50.0,865.0,0.0,0.0,25.0,25.0,0.0,17179.7109375,3
22,2307,2024-06-13,177,19,29.5,50.0,950.0,0.0,0.0,25.0,25.0,0.0,18849.3359375,3
23,2307,2024-06-14,177,19,29.5,50.0,1014.9999999999999,0.0,0.0,27.0,27.0,0.0,20119.203124999996,3
24,2307,2024-06-15,177,19,29.5,50.0,1085.0,0.0,0.0,25.0,25.0,0.0,21483.84765625,3
25,2307,2024-06-16,177,19,29.5,50.0,1160.0,0.0,0.0,15.0,15.0,0.0,22946.25,3
26,2307,2024-06-17,177,19,29.5,50.0,1255.0,0.0,0.0,35.0,35.0,0.0,24810.76171875,3
27,2307,2024-06-18,177,19,29.5,50.0,1330.0,0.0,0.0,35.0,35.0,0.0,26257.109375,3
28,2307,2024-06-19,177,19,29.5,50.0,1431.0,0.0,0.0,45.0,45.0,0.0,28211.94140625,3
29,2307,2024-06-20,177,19,29.5,50.0,1515.0,0.0,0.0,105.0,105.0,0.0,29814.7265625,3
30,2307,2024-06-21,177,19,29.5,50.0,1580.0,0.0,0.0,150.0,150.0,0.0,30964.296875,3
0,2308,2024-05-22,178,19,31.8,39.0,42.0,0.0,0.0,0.0,0.0,0.0,882.4921875,4
1,2308,2024-05-23,178,19,31.8,39.0,50.0,0.0,0.0,91.0,91.0,0.0,1050.5859375,4
2,2308,2024-05-24,178,19,31.8,39.0,70.0,0.0,0.0,81.0,81.0,0.0,1465.84375,4
3,2308,2024-05-25,178,19,31.8,39.0,87.0,0.0,0.0,75.0,75.0,0.0,1816.32890625,4
4,2308,2024-05-26,178,19,31.8,39.0,104.0,0.0,0.0,85.0,85.0,9.0,2165.15,4
5,2308,2024-05-27,178,19,31.8,39.0,124.0,0.0,0.0,70.0,70.0,0.0,2573.290625,4
6,2308,2024-05-28,178,19,31.8,39.0,143.0,0.0,0.0,57.0,57.0,0.0,2959.76484375,4
7,2308,2024-05-29,178,19,31.8,39.0,164.0,0.0,0.0,70.0,70.0,0.0,3387.1125,4
8,2308,2024-05-30,178,19,31.8,39.0,191.0,0.0,0.0,65.0,65.0,0.0,3934.3015625,4
9,2308,2024-05-31,178,19,31.8,39.0,225.0,0.0,0.0,65.0,65.0,0.0,4623.22265625,4
10,2308,2024-06-01,178,19,29.5,50.0,264.0,0.0,0.0,30.0,80.0,0.0,5411.175,3
11,2308,2024-06-02,178,19,29.5,50.0,302.0,0.0,0.0,50.0,150.0,12.0,6171.18125,3
12,2308,2024-06-03,178,19,29.5,50.0,342.0,0.0,0.0,120.0,120.0,0.0,6948.478125,3
13,2308,2024-06-04,178,19,29.5,50.0,379.0,0.0,0.0,40.0,70.0,6.0,7664.6828125,3
14,2308,2024-06-05,178,19,29.5,50.0,419.0,0.0,0.0,35.0,35.0,0.0,8450.70625,3
15,2308,2024-06-06,178,19,29.5,50.0,475.0,0.0,0.0,30.0,30.0,0.0,9567.16796875,3
16,2308,2024-06-07,178,19,29.5,50.0,542.0,0.0,0.0,20.0,20.0,0.0,10903.9390625,3
17,2308,2024-06-08,178,19,29.5,50.0,40.0,0.0,0.0,20.0,40.0,0.0,804.09375,3
18,2308,2024-06-09,178,19,29.5,50.0,669.0,0.0,0.0,25.0,25.0,0.0,13427.56171875,3
19,2308,2024-06-10,178,19,29.5,50.0,720.0,0.0,0.0,50.0,50.0,0.0,14437.125,3
20,2308,2024-06-11,178,19,29.5,50.0,786.0,0.0,0.0,25.0,25.0,45.0,15729.825,3
21,2308,2024-06-12,178,19,29.5,50.0,860.0,0.0,0.0,25.0,25.0,0.0,17193.953125,3
22,2308,2024-06-13,178,19,29.5,50.0,940.0,0.0,0.0,30.0,30.0,0.0,18775.03125,3
23,2308,2024-06-14,178,19,29.5,50.0,1012.0,0.0,0.0,35.0,35.0,0.0,20189.4,3
24,2308,2024-06-15,178,19,29.5,50.0,1084.0,0.0,0.0,25.0,25.0,0.0,21596.159375,3
25,2308,2024-06-16,178,19,29.5,50.0,1163.0,0.0,0.0,15.0,15.0,0.0,23147.334375,3
26,2308,2024-06-17,178,19,29.5,50.0,1256.0,0.0,0.0,25.0,25.0,0.0,24983.60625,3
27,2308,2024-06-18,178,19,29.5,50.0,1327.0,0.0,0.0,20.0,20.0,0.0,26369.978125,3
28,2308,2024-06-19,178,19,29.5,50.0,1431.0,0.0,0.0,35.0,35.0,0.0,28414.29375,3
29,2308,2024-06-20,178,19,29.5,50.0,1515.0,0.0,0.0,55.0,55.0,0.0,30040.79296875,3
30,2308,2024-06-21,178,19,29.5,50.0,1580.0,0.0,0.0,140.0,140.0,0.0,31261.78125,3
0,2381,2024-06-06,65,8,33.0,35.0,36.0,1500.0,0.0,0.0,0.0,63.0,798.9103101424979,3
1,2381,2024-06-07,65,8,33.0,45.0,42.0,0.0,0.0,95.0,95.0,1.0,932.0620284995808,3
2,2381,2024-06-08,65,8,33.0,45.0,61.0,0.0,0.0,45.0,45.0,1.0,1348.8516345347862,3
3,2381,2024-06-09,65,8,32.0,45.0,75.0,600.0,0.0,45.0,45.0,1.0,1655.5951383067895,3
4,2381,2024-06-10,65,8,32.0,45.0,90.0,120.0,280.0,35.0,55.0,1.0,1983.319362950545,3
5,2381,2024-06-11,65,8,31.5,55.0,106.0,600.0,0.0,45.0,45.0,7.0,2331.0226320201173,3
6,2381,2024-06-12,65,8,31.0,55.0,125.0,600.0,0.0,45.0,45.0,3.0,2744.1324392288348,3
7,2381,2024-06-13,65,8,31.0,55.0,145.0,700.0,0.0,85.0,140.0,7.0,3177.7242246437554,3
8,2381,2024-06-14,65,8,31.0,45.0,170.0,750.0,0.0,85.0,140.0,7.0,3705.658005029338,3
9,2381,2024-06-15,65,8,30.0,45.0,206.0,800.0,0.0,65.0,105.0,7.0,4466.211232187762,3
10,2381,2024-06-16,65,8,30.0,35.0,235.0,950.0,0.0,75.0,125.0,0.0,5074.266554903605,3
11,2381,2024-06-17,65,8,30.0,45.0,265.0,1050.0,0.0,65.0,120.0,12.0,5694.279128248114,3
12,2381,2024-06-18,65,8,30.0,45.0,300.0,1000.0,0.0,35.0,55.0,6.0,6416.17770326907,3
13,2381,2024-06-19,65,8,29.0,45.0,340.0,1100.0,0.0,45.0,45.0,0.0,7255.993294216261,3
14,2381,2024-06-20,65,8,29.0,50.0,380.0,1350.0,0.0,35.0,35.0,10.0,8095.305951383068,3
15,2381,2024-06-21,65,8,29.0,50.0,425.0,1400.0,0.0,35.0,55.0,10.0,9041.492036881811,3
16,2381,2024-06-22,65,8,29.0,45.0,485.0,1500.0,0.0,25.0,35.0,10.0,10295.578373847444,3
17,2381,2024-06-23,65,8,29.0,50.0,530.0,1550.0,0.0,25.0,25.0,5.0,11235.289186923721,3
18,2381,2024-06-24,65,8,28.5,60.0,530.0,1750.0,0.0,25.0,25.0,5.0,11224.182732606874,3
19,2381,2024-06-25,65,8,28.0,45.0,660.0,2050.0,0.0,15.0,15.0,5.0,13963.453478625313,3
20,2381,2024-06-26,65,8,28.0,40.0,735.0,2050.0,0.0,15.0,15.0,37.0,15540.968147527243,3
21,2381,2024-06-27,65,8,28.0,55.0,805.0,1340.0,850.0,25.0,25.0,8.0,17010.938809723386,3
22,2381,2024-06-28,65,8,27.0,50.0,895.0,2100.0,0.0,25.0,25.0,8.0,18894.027661357923,3
23,2381,2024-06-29,65,8,27.0,55.0,970.0,2500.0,0.0,15.0,15.0,8.0,20456.999161777032,3
24,2381,2024-06-30,65,8,26.0,60.0,1060.0,2500.0,0.0,25.0,25.0,5.0,22341.743503772002,3
25,2381,2024-07-01,65,8,26.0,60.0,1135.0,2500.0,0.0,25.0,25.0,5.0,23898.742665549034,3
26,2381,2024-07-02,65,8,25.0,55.0,1220.0,2500.0,0.0,25.0,25.0,5.0,25662.950544844927,3
27,2381,2024-07-03,65,8,25.0,45.0,1285.0,2650.0,0.0,25.0,25.0,0.0,27003.31098072087,3
28,2381,2024-07-04,65,8,25.0,45.0,1360.0,2750.0,0.0,25.0,25.0,0.0,28550.880134115676,3
29,2381,2024-07-05,65,8,25.0,45.0,1410.0,2900.0,0.0,25.0,25.0,0.0,29570.9974853311,3
30,2381,2024-07-06,65,8,24.0,65.0,1480.0,2900.0,0.0,25.0,25.0,0.0,31008.04694048617,3
0,2382,2024-06-06,66,8,33.0,35.0,36.0,1500.0,0.0,0.0,0.0,63.0,798.9103101424979,3
1,2382,2024-06-07,66,8,33.0,45.0,45.0,0.0,0.0,90.0,90.0,1.0,998.6378876781224,3
2,2382,2024-06-08,66,8,33.0,45.0,63.0,0.0,0.0,45.0,45.0,1.0,1393.3403185247275,3
3,2382,2024-06-09,66,8,32.0,45.0,78.0,550.0,0.0,45.0,45.0,1.0,1722.1458507963118,3
4,2382,2024-06-10,66,8,32.0,55.0,92.0,400.0,0.0,45.0,75.0,1.0,2027.7787091366304,3
5,2382,2024-06-11,66,8,31.5,55.0,111.0,500.0,0.0,55.0,55.0,7.0,2439.5808885163456,3
6,2382,2024-06-12,66,8,31.0,55.0,130.0,600.0,0.0,35.0,35.0,7.0,2851.173512154233,3
7,2382,2024-06-13,66,8,31.0,55.0,155.0,700.0,0.0,55.0,85.0,7.0,3394.928751047779,3
8,2382,2024-06-14,66,8,31.0,45.0,180.0,800.0,0.0,75.0,110.0,7.0,3929.6730930427493,3
9,2382,2024-06-15,66,8,30.0,45.0,212.0,800.0,0.0,55.0,85.0,7.0,4608.734283319363,3
10,2382,2024-06-16,66,8,30.0,35.0,242.0,1000.0,0.0,45.0,75.0,0.0,5243.671416596815,3
11,2382,2024-06-17,66,8,30.0,45.0,270.0,1050.0,0.0,45.0,75.0,12.0,5833.403185247275,3
12,2382,2024-06-18,66,8,30.0,45.0,300.0,1000.0,150.0,35.0,45.0,6.0,6462.699077954736,3
13,2382,2024-06-19,66,8,29.0,45.0,345.0,1150.0,0.0,35.0,35.0,0.0,7419.090528080469,3
14,2382,2024-06-20,66,8,29.0,50.0,390.0,1350.0,0.0,35.0,35.0,10.0,8375.356244761106,3
15,2382,2024-06-21,66,8,29.0,50.0,435.0,1500.0,0.0,35.0,35.0,10.0,9328.98155909472,3
16,2382,2024-06-22,66,8,29.0,45.0,500.0,1550.0,0.0,35.0,35.0,10.0,10708.298407376362,3
17,2382,2024-06-23,66,8,29.0,50.0,565.0,1700.0,0.0,35.0,35.0,5.0,12083.801341156748,3
18,2382,2024-06-24,66,8,28.5,60.0,630.0,1850.0,0.0,25.0,25.0,5.0,13455.490360435875,3
19,2382,2024-06-25,66,8,28.0,45.0,690.0,2200.0,0.0,15.0,15.0,5.0,14722.506286672255,3
20,2382,2024-06-26,66,8,28.0,40.0,770.0,1900.0,0.0,25.0,25.0,37.0,16419.7820620285,3
21,2382,2024-06-27,66,8,28.0,55.0,830.0,2200.0,0.0,25.0,25.0,8.0,17681.852472757753,3
22,2382,2024-06-28,66,8,27.0,50.0,905.0,2250.0,0.0,25.0,25.0,8.0,19260.64543168483,3
23,2382,2024-06-29,66,8,27.0,55.0,985.0,2500.0,0.0,25.0,25.0,8.0,20942.602682313496,3
24,2382,2024-06-30,66,8,26.0,60.0,1060.0,2500.0,0.0,25.0,25.0,5.0,22515.004191114836,3
25,2382,2024-07-01,66,8,26.0,60.0,1155.0,2550.0,0.0,25.0,25.0,5.0,24508.65465213747,3
26,2382,2024-07-02,66,8,25.0,55.0,1220.0,2700.0,0.0,25.0,25.0,5.0,25862.363788767812,3
27,2382,2024-07-03,66,8,25.0,45.0,1300.0,2700.0,0.0,35.0,35.0,0.0,27531.014249790445,3
28,2382,2024-07-04,66,8,25.0,45.0,1365.0,2650.0,0.0,25.0,25.0,0.0,28867.518860016764,3
29,2382,2024-07-05,66,8,25.0,45.0,1430.0,260.0,2300.0,65.0,65.0,0.0,30212.19614417435,3
30,2382,2024-07-06,66,8,24.0,65.0,1500.0,2450.0,0.0,125.0,125.0,0.0,31609.388097233863,3
0,2385,2024-06-07,69,8,33.0,35.0,39.0,1500.0,0.0,0.0,0.0,63.0,881.9143700787401,3
1,2385,2024-06-08,69,8,33.0,45.0,49.0,0.0,0.0,75.0,75.0,1.0,1108.0462598425197,3
2,2385,2024-06-09,69,8,32.0,45.0,66.0,0.0,0.0,65.0,65.0,1.0,1487.5984251968505,3
3,2385,2024-06-10,69,8,32.0,45.0,45.0,600.0,0.0,45.0,45.0,1.0,1011.3927165354331,3
4,2385,2024-06-11,69,8,31.5,55.0,95.0,350.0,0.0,35.0,35.0,7.0,2130.9547244094488,3
5,2385,2024-06-12,69,8,31.0,55.0,110.0,450.0,0.0,35.0,35.0,3.0,2463.6318897637793,3
6,2385,2024-06-13,69,8,31.0,55.0,135.0,500.0,0.0,35.0,35.0,7.0,3018.8976377952754,3
7,2385,2024-06-14,69,8,31.0,45.0,150.0,550.0,0.0,35.0,65.0,7.0,3349.1633858267714,3
8,2385,2024-06-15,69,8,30.0,45.0,180.0,700.0,0.0,35.0,65.0,7.0,4007.48031496063,3
9,2385,2024-06-16,69,8,30.0,35.0,215.0,700.0,0.0,35.0,100.0,0.0,4772.957677165355,3
10,2385,2024-06-17,69,8,30.0,45.0,245.0,900.0,0.0,45.0,45.0,10.0,5414.837598425197,3
11,2385,2024-06-18,69,8,30.0,45.0,275.0,900.0,0.0,25.0,40.0,5.0,6065.6988188976375,3
12,2385,2024-06-19,69,8,29.0,45.0,310.0,1050.0,0.0,35.0,35.0,0.0,6825.492125984252,3
13,2385,2024-06-20,69,8,29.0,50.0,350.0,1150.0,0.0,25.0,25.0,10.0,7694.143700787402,3
14,2385,2024-06-21,69,8,29.0,50.0,400.0,1200.0,0.0,35.0,35.0,10.0,8783.464566929133,3
15,2385,2024-06-22,69,8,29.0,45.0,440.0,1300.0,0.0,25.0,25.0,10.0,9646.653543307086,3
16,2385,2024-06-23,69,8,29.0,50.0,490.0,1500.0,0.0,25.0,25.0,5.0,10730.807086614173,3
17,2385,2024-06-24,69,8,28.5,60.0,550.0,1500.0,0.0,25.0,25.0,5.0,12031.25,3
18,2385,2024-06-25,69,8,28.0,45.0,620.0,1750.0,0.0,25.0,25.0,15.0,13547.24409448819,3
19,2385,2024-06-26,69,8,28.0,40.0,680.0,1900.0,0.0,25.0,25.0,37.0,14841.535433070867,3
20,2385,2024-06-27,69,8,28.0,55.0,740.0,1950.0,0.0,25.0,25.0,8.0,16132.874015748032,3
21,2385,2024-06-28,69,8,27.0,50.0,800.0,1850.0,0.0,25.0,25.0,8.0,17421.259842519685,3
22,2385,2024-06-29,69,8,27.0,55.0,900.0,2100.0,0.0,25.0,25.0,8.0,19576.771653543306,3
23,2385,2024-06-30,69,8,26.0,60.0,990.0,2100.0,0.0,25.0,25.0,5.0,21510.088582677166,3
24,2385,2024-07-01,69,8,26.0,60.0,1090.0,2300.0,0.0,25.0,25.0,5.0,23656.003937007874,3
25,2385,2024-07-02,69,8,25.0,55.0,1165.0,2250.0,0.0,25.0,25.0,5.0,25255.04429133858,3
26,2385,2024-07-03,69,8,25.0,45.0,1270.0,2350.0,0.0,25.0,25.0,0.0,27500.0,3
27,2385,2024-07-04,69,8,25.0,45.0,1330.0,0.0,0.0,25.0,25.0,0.0,28766.48622047244,3
28,2385,2024-07-05,69,8,25.0,45.0,1420.0,2600.0,0.0,25.0,25.0,0.0,30678.149606299212,3
29,2385,2024-07-06,69,8,24.0,65.0,1530.0,2650.0,0.0,25.0,25.0,0.0,33016.97834645669,3
30,2385,2024-07-07,69,8,24.0,65.0,1600.0,2750.0,0.0,25.0,25.0,0.0,34488.188976377955,3
0,2480,2024-06-29,169,18,29.5,50.0,36.0,0.0,0.0,0.0,0.0,0.0,745.8092307692308,3
1,2480,2024-06-30,169,18,29.5,50.0,52.0,0.0,0.0,85.0,85.0,0.0,1077.28,3
2,2480,2024-07-01,169,18,29.5,50.0,68.0,0.0,0.0,55.0,55.0,0.0,1404.3046153846153,3
3,2480,2024-07-02,169,18,29.5,50.0,88.0,0.0,0.0,45.0,45.0,0.0,1813.6123076923077,3
4,2480,2024-07-03,169,18,29.5,50.0,105.0,0.0,0.0,55.0,55.0,0.0,2160.3346153846155,3
5,2480,2024-07-04,169,18,29.5,50.0,125.0,0.0,0.0,45.0,45.0,0.0,2566.5384615384614,3
6,2480,2024-07-05,169,18,29.5,50.0,147.0,0.0,0.0,55.0,55.0,0.0,3013.1607692307693,3
7,2480,2024-07-06,169,18,29.5,50.0,175.0,0.0,0.0,80.0,80.0,0.0,3579.6923076923076,3
8,2480,2024-07-07,169,18,29.5,50.0,202.0,0.0,0.0,51.0,51.0,0.0,4119.556923076923,3
9,2480,2024-07-08,169,18,29.5,50.0,235.0,0.0,0.0,39.0,39.0,0.0,4783.334615384615,3
10,2480,2024-07-09,169,18,29.5,50.0,262.0,0.0,0.0,37.0,37.0,0.0,5325.049230769231,3
11,2480,2024-07-10,169,18,29.5,50.0,300.0,0.0,0.0,38.0,38.0,0.0,6088.846153846154,3
12,2480,2024-07-11,169,18,29.5,50.0,335.0,0.0,0.0,30.0,30.0,12.0,6789.419230769231,3
13,2480,2024-07-12,169,18,29.5,50.0,380.0,0.0,0.0,30.0,30.0,0.0,7692.661538461539,3
14,2480,2024-07-13,169,18,29.5,50.0,418.0,0.0,0.0,28.0,28.0,6.0,8452.281538461539,3
15,2480,2024-07-14,169,18,29.5,50.0,475.0,0.0,0.0,38.0,38.0,0.0,9594.634615384615,3
16,2480,2024-07-15,169,18,29.5,50.0,528.0,0.0,0.0,30.0,30.0,0.0,10649.76,3
17,2480,2024-07-16,169,18,29.5,50.0,580.0,0.0,0.0,35.0,35.0,20.0,11685.215384615385,3
18,2480,2024-07-17,169,18,29.5,50.0,650.0,0.0,0.0,39.0,39.0,0.0,13078.0,3
19,2480,2024-07-18,169,18,29.5,50.0,730.0,0.0,0.0,35.0,35.0,0.0,14665.7,3
20,2480,2024-07-19,169,18,29.5,50.0,783.0,0.0,0.0,30.0,30.0,0.0,15709.389230769231,3
21,2480,2024-07-20,169,18,29.5,50.0,870.0,0.0,0.0,31.0,31.0,0.0,17434.8,3
22,2480,2024-07-21,169,18,29.5,50.0,948.0,0.0,0.0,35.0,35.0,57.0,18975.313846153847,3
23,2480,2024-07-22,169,18,29.5,50.0,1035.0,0.0,0.0,32.0,32.0,0.0,20688.853846153845,3
24,2480,2024-07-23,169,18,29.5,50.0,1100.0,0.0,0.0,30.0,30.0,0.0,21961.076923076922,3
25,2480,2024-07-24,169,18,29.5,50.0,1182.0,0.0,0.0,28.0,28.0,0.0,23570.89846153846,3
26,2480,2024-07-25,169,18,29.5,50.0,1261.0,0.0,0.0,25.0,25.0,0.0,25119.12,3
27,2480,2024-07-26,169,18,29.5,50.0,1312.0,0.0,0.0,30.0,30.0,0.0,26109.80923076923,3
28,2480,2024-07-27,169,18,29.5,50.0,1400.0,0.0,0.0,33.0,33.0,0.0,27828.76923076923,3
29,2480,2024-07-28,169,18,29.5,50.0,1500.0,0.0,0.0,45.0,45.0,0.0,29778.46153846154,3
30,2480,2024-07-29,169,18,29.5,50.0,1605.0,0.0,0.0,70.0,70.0,0.0,31807.396153846155,3
0,2481,2024-06-29,170,18,29.5,50.0,36.0,0.0,0.0,0.0,0.0,0.0,745.6984615384615,3
1,2481,2024-06-30,170,18,29.5,50.0,50.0,0.0,0.0,75.0,75.0,0.0,1035.6923076923076,3
2,2481,2024-07-01,170,18,29.5,50.0,66.0,0.0,0.0,76.0,76.0,0.0,1363.3061538461538,3
3,2481,2024-07-02,170,18,29.5,50.0,83.0,0.0,0.0,48.0,48.0,0.0,1709.6084615384616,3
4,2481,2024-07-03,170,18,29.5,50.0,101.0,0.0,0.0,52.0,52.0,0.0,2076.6376923076923,3
5,2481,2024-07-04,170,18,29.5,50.0,123.0,0.0,0.0,52.0,52.0,0.0,2524.0546153846153,3
6,2481,2024-07-05,170,18,29.5,50.0,146.0,0.0,0.0,55.0,55.0,0.0,2990.1923076923076,3
7,2481,2024-07-06,170,18,29.5,50.0,171.0,0.0,0.0,75.0,75.0,0.0,3494.976923076923,3
8,2481,2024-07-07,170,18,29.5,50.0,200.0,0.0,0.0,54.0,54.0,0.0,4076.153846153846,3
9,2481,2024-07-08,170,18,29.5,50.0,235.0,0.0,0.0,51.0,51.0,0.0,4779.719230769231,3
10,2481,2024-07-09,170,18,29.5,50.0,259.0,0.0,0.0,35.0,35.0,0.0,5257.7,3
11,2481,2024-07-10,170,18,29.5,50.0,298.0,0.0,0.0,39.0,39.0,0.0,6041.376923076923,3
12,2481,2024-07-11,170,18,29.5,50.0,330.0,0.0,0.0,39.0,39.0,12.0,6680.215384615384,3
13,2481,2024-07-12,170,18,29.5,50.0,378.0,0.0,0.0,38.0,38.0,0.0,7640.543076923077,3
14,2481,2024-07-13,170,18,29.5,50.0,420.0,0.0,0.0,41.0,41.0,6.0,8477.215384615385,3
15,2481,2024-07-14,170,18,29.5,50.0,471.0,0.0,0.0,45.0,45.0,0.0,9491.736923076924,3
16,2481,2024-07-15,170,18,29.5,50.0,525.0,0.0,0.0,42.0,42.0,0.0,10561.788461538461,3
17,2481,2024-07-16,170,18,29.5,50.0,575.0,0.0,0.0,35.0,35.0,20.0,11549.096153846154,3
18,2481,2024-07-17,170,18,29.5,50.0,643.0,0.0,0.0,33.0,33.0,0.0,12897.59076923077,3
19,2481,2024-07-18,170,18,29.5,50.0,710.0,0.0,0.0,32.0,32.0,0.0,14223.484615384616,3
20,2481,2024-07-19,170,18,29.5,50.0,768.0,0.0,0.0,31.0,31.0,0.0,15366.498461538462,3
21,2481,2024-07-20,170,18,29.5,50.0,855.0,0.0,0.0,30.0,30.0,0.0,17086.846153846152,3
22,2481,2024-07-21,170,18,29.5,50.0,940.0,0.0,0.0,32.0,32.0,57.0,18763.846153846152,3
23,2481,2024-07-22,170,18,29.5,50.0,1004.9999999999999,0.0,0.0,25.0,25.0,0.0,20036.60769230769,3
24,2481,2024-07-23,170,18,29.5,50.0,1090.0,0.0,0.0,30.0,30.0,0.0,21710.284615384615,3
25,2481,2024-07-24,170,18,29.5,50.0,1160.0,0.0,0.0,29.0,29.0,0.0,23077.753846153846,3
26,2481,2024-07-25,170,18,29.5,50.0,1250.0,0.0,0.0,26.0,26.0,0.0,24840.384615384617,3
27,2481,2024-07-26,170,18,29.5,50.0,1300.0,0.0,0.0,25.0,25.0,0.0,25808.0,3
28,2481,2024-07-27,170,18,29.5,50.0,1380.0,0.0,0.0,30.0,30.0,0.0,27369.646153846155,3
29,2481,2024-07-28,170,18,29.5,50.0,1490.0,0.0,0.0,35.0,35.0,0.0,29516.9,3
30,2481,2024-07-29,170,18,29.5,50.0,1590.0,0.0,0.0,63.0,63.0,0.0,31455.092307692306,3
